,visitId,ranking,pageId
2913,1495111594,1,3729956
2914,1495115754,1,3729631
2915,1495117480,1,3650211
2916,1495091242,1,3650246
2917,1495095008,1,3655431
2918,1495144961,4,3654546
2918,1495144961,4,3651001
2918,1495144961,4,3655386
2918,1495144961,4,3655046
2918,1495144961,4,3729636
2918,1495144961,4,3695441
2918,1495144961,4,3730036
2918,1495144961,4,3730026
2918,1495144961,4,3730051
2918,1495144961,4,3750991
2918,1495144961,4,3655641
2918,1495144961,4,3649876
2918,1495144961,4,3655511
2918,1495144961,4,3729616
2918,1495144961,4,3844611
2918,1495144961,4,3838241
2918,1495144961,4,3729881
2918,1495144961,4,3650926
2918,1495144961,4,3729756
2918,1495144961,4,3673331
2918,1495144961,4,3655681
2918,1495144961,4,3654091
2918,1495144961,4,3654211
2918,1495144961,4,3655581
2918,1495144961,4,3847451
2918,1495144961,4,3847201
2918,1495144961,4,3655191
2918,1495144961,4,3729896
2918,1495144961,4,3654406
2918,1495144961,4,3650271
2918,1495144961,4,3788321
2918,1495144961,4,3650221
2918,1495144961,4,3650141
2918,1495144961,4,3655081
2918,1495144961,4,3730141
2918,1495144961,4,3653981
2918,1495144961,4,3856036
2918,1495144961,4,3655366
2918,1495144961,4,3751026
2918,1495144961,4,3651151
2918,1495144961,4,3655491
2918,1495144961,4,3764346
2918,1495144961,4,3781331
2918,1495144961,4,3855061
2918,1495144961,4,3729901
2918,1495144961,4,3649836
2918,1495144961,4,3654076
2918,1495144961,4,3776141
2918,1495144961,4,3655141
2919,1495176268,1,3654521
2920,1495160243,4,3749146
2920,1495160243,4,3650681
2920,1495160243,4,3655206
2920,1495160243,4,3654116
2920,1495160243,4,3655566
2920,1495160243,4,3729646
2920,1495160243,4,3847206
2920,1495160243,4,3848306
2920,1495160243,4,3855011
2920,1495160243,4,3729391
2920,1495160243,4,3737831
2920,1495160243,4,3770216
2920,1495160243,4,3650211
2920,1495160243,4,3654131
2920,1495160243,4,3847426
2920,1495160243,4,3651176
2920,1495160243,4,3749166
2920,1495160243,4,3650371
2920,1495160243,4,3703461
2920,1495160243,4,3764511
2920,1495160243,4,3654091
2920,1495160243,4,3654466
2920,1495160243,4,3654831
2920,1495160243,4,3649731
2920,1495160243,4,3655201
2920,1495160243,4,3729926
2920,1495160243,4,3688651
2920,1495160243,4,3650426
2920,1495160243,4,3649981
2920,1495160243,4,3656261
2920,1495160243,4,3856011
2920,1495160243,4,3655351
2920,1495160243,4,3729896
2920,1495160243,4,3729536
2921,1495095607,4,3729971
2921,1495095607,4,3649431
2921,1495095607,4,3650806
2921,1495095607,4,3847391
2921,1495095607,4,3665791
2921,1495095607,4,3655601
2921,1495095607,4,3729891
2921,1495095607,4,3650271
2921,1495095607,4,3654621
2921,1495095607,4,3764496
2921,1495095607,4,3654891
2921,1495095607,4,3856001
2921,1495095607,4,3650436
2921,1495095607,4,3654376
2921,1495095607,4,3654131
2921,1495095607,4,3854621
2921,1495095607,4,3649716
2921,1495095607,4,3653891
2921,1495095607,4,3655691
2921,1495095607,4,3651106
2921,1495095607,4,3650836
2921,1495095607,4,3759786
2921,1495095607,4,3729811
2921,1495095607,4,3846511
2921,1495095607,4,3655061
2921,1495095607,4,3654101
2921,1495095607,4,3649941
2921,1495095607,4,3650826
2921,1495095607,4,3654806
2921,1495095607,4,3759776
2921,1495095607,4,3654631
2921,1495095607,4,3749276
2921,1495095607,4,3837026
2921,1495095607,4,3649996
2921,1495095607,4,3695441
2921,1495095607,4,3764611
2921,1495095607,4,3655696
2921,1495095607,4,3839601
2921,1495095607,4,3853671
2921,1495095607,4,3831911
2921,1495095607,4,3729911
2921,1495095607,4,3751041
2921,1495095607,4,3743951
2922,1495143364,4,3730056
2922,1495143364,4,3650481
2922,1495143364,4,3856031
2922,1495143364,4,3729326
2922,1495143364,4,3654431
2922,1495143364,4,3764451
2922,1495143364,4,3654241
2922,1495143364,4,3846901
2922,1495143364,4,3654836
2922,1495143364,4,3654461
2922,1495143364,4,3656366
2922,1495143364,4,3850086
2922,1495143364,4,3651061
2922,1495143364,4,3729711
2922,1495143364,4,3856011
2922,1495143364,4,3655241
2922,1495143364,4,3698626
2922,1495143364,4,3764436
2922,1495143364,4,3650676
2922,1495143364,4,3729826
2922,1495143364,4,3654951
2922,1495143364,4,3703706
2922,1495143364,4,3655176
2922,1495143364,4,3654101
2922,1495143364,4,3649586
2922,1495143364,4,3650566
2922,1495143364,4,3649476
2922,1495143364,4,3650946
2922,1495143364,4,3847426
2922,1495143364,4,3649861
2922,1495143364,4,3764431
2922,1495143364,4,3650586
2922,1495143364,4,3846251
2922,1495143364,4,3774496
2923,1495143364,4,3755486
2923,1495143364,4,3649981
2923,1495143364,4,3781331
2923,1495143364,4,3781341
2923,1495143364,4,3649716
2923,1495143364,4,3654601
2923,1495143364,4,3654666
2923,1495143364,4,3654751
2923,1495143364,4,3654761
2923,1495143364,4,3749236
2923,1495143364,4,3651906
2923,1495143364,4,3654936
2923,1495143364,4,3751116
2923,1495143364,4,3650696
2923,1495143364,4,3729311
2923,1495143364,4,3764456
2923,1495143364,4,3853606
2923,1495143364,4,3729711
2923,1495143364,4,3651216
2923,1495143364,4,3650516
2923,1495143364,4,3650871
2923,1495143364,4,3665886
2923,1495143364,4,3847236
2923,1495143364,4,3700691
2923,1495143364,4,3759721
2923,1495143364,4,3650791
2923,1495143364,4,3655366
2923,1495143364,4,3650166
2923,1495143364,4,3760961
2923,1495143364,4,3764416
2923,1495143364,4,3654366
2923,1495143364,4,3856196
2923,1495143364,4,3654566
2923,1495143364,4,3730141
2924,1495143364,4,3751111
2924,1495143364,4,3652281
2924,1495143364,4,3655601
2924,1495143364,4,3650981
2924,1495143364,4,3759791
2924,1495143364,4,3649601
2924,1495143364,4,3651931
2924,1495143364,4,3749351
2924,1495143364,4,3764551
2924,1495143364,4,3698626
2924,1495143364,4,3774496
2924,1495143364,4,3729831
2924,1495143364,4,3764411
2924,1495143364,4,3649461
2924,1495143364,4,3764571
2924,1495143364,4,3845421
2924,1495143364,4,3654841
2924,1495143364,4,3655701
2924,1495143364,4,3729886
2924,1495143364,4,3746411
2924,1495143364,4,3655486
2924,1495143364,4,3650071
2924,1495143364,4,3759746
2924,1495143364,4,3764231
2924,1495143364,4,3654576
2924,1495143364,4,3817756
2924,1495143364,4,3655196
2924,1495143364,4,3749081
2924,1495143364,4,3650336
2924,1495143364,4,3655076
2924,1495143364,4,3650991
2924,1495143364,4,3764346
2924,1495143364,4,3763306
2924,1495143364,4,3855966
2925,1495143364,4,3695296
2925,1495143364,4,3649841
2925,1495143364,4,3649811
2925,1495143364,4,3669386
2925,1495143364,4,3655501
2925,1495143364,4,3650931
2925,1495143364,4,3650321
2925,1495143364,4,3729611
2925,1495143364,4,3655306
2925,1495143364,4,3662431
2925,1495143364,4,3855211
2925,1495143364,4,3844611
2925,1495143364,4,3729636
2925,1495143364,4,3653936
2925,1495143364,4,3749226
2925,1495143364,4,3838241
2925,1495143364,4,3650446
2925,1495143364,4,3839591
2925,1495143364,4,3650981
2925,1495143364,4,3821166
2925,1495143364,4,3856171
2925,1495143364,4,3649561
2925,1495143364,4,3650576
2925,1495143364,4,3653971
2925,1495143364,4,3704931
2925,1495143364,4,3655511
2925,1495143364,4,3650861
2925,1495143364,4,3649701
2925,1495143364,4,3653981
2925,1495143364,4,3650636
2925,1495143364,4,3847446
2925,1495143364,4,3747631
2925,1495143364,4,3746866
2925,1495143364,4,3729911
2926,1495143364,4,3705361
2926,1495143364,4,3654771
2926,1495143364,4,3650896
2926,1495143364,4,3749326
2926,1495143364,4,3655331
2926,1495143364,4,3654701
2926,1495143364,4,3655411
2926,1495143364,4,3655346
2926,1495143364,4,3729836
2926,1495143364,4,3649501
2926,1495143364,4,3847206
2926,1495143364,4,3655081
2926,1495143364,4,3655301
2926,1495143364,4,3729816
2926,1495143364,4,3759771
2926,1495143364,4,3848546
2926,1495143364,4,3650456
2926,1495143364,4,3650176
2926,1495143364,4,3729771
2926,1495143364,4,3749191
2926,1495143364,4,3729646
2926,1495143364,4,3654366
2926,1495143364,4,3650471
2926,1495143364,4,3649786
2926,1495143364,4,3654456
2926,1495143364,4,3736321
2926,1495143364,4,3847446
2926,1495143364,4,3651906
2926,1495143364,4,3749091
2926,1495143364,4,3654971
2926,1495143364,4,3651271
2926,1495143364,4,3651186
2926,1495143364,4,3759816
2926,1495143364,4,3651026
2927,1495143364,4,3764381
2927,1495143364,4,3650446
2927,1495143364,4,3839206
2927,1495143364,4,3764561
2927,1495143364,4,3847201
2927,1495143364,4,3655676
2927,1495143364,4,3847436
2927,1495143364,4,3650941
2927,1495143364,4,3730006
2927,1495143364,4,3650976
2927,1495143364,4,3847236
2927,1495143364,4,3654111
2927,1495143364,4,3654011
2927,1495143364,4,3808051
2927,1495143364,4,3651906
2927,1495143364,4,3729926
2927,1495143364,4,3729526
2927,1495143364,4,3650411
2927,1495143364,4,3650041
2927,1495143364,4,3654671
2927,1495143364,4,3651131
2927,1495143364,4,3650036
2927,1495143364,4,3654721
2927,1495143364,4,3764611
2927,1495143364,4,3729636
2927,1495143364,4,3760811
2927,1495143364,4,3655596
2927,1495143364,4,3749096
2927,1495143364,4,3649846
2927,1495143364,4,3730091
2927,1495143364,4,3655111
2927,1495143364,4,3705361
2927,1495143364,4,3651166
2927,1495143364,4,3729866
2928,1495143364,4,3649716
2928,1495143364,4,3729751
2928,1495143364,4,3649871
2928,1495143364,4,3730011
2928,1495143364,4,3649456
2928,1495143364,4,3764771
2928,1495143364,4,3649876
2928,1495143364,4,3815341
2928,1495143364,4,3655376
2928,1495143364,4,3845621
2928,1495143364,4,3847221
2928,1495143364,4,3764491
2928,1495143364,4,3654841
2928,1495143364,4,3654681
2928,1495143364,4,3650316
2928,1495143364,4,3653941
2928,1495143364,4,3806301
2928,1495143364,4,3760836
2928,1495143364,4,3764411
2928,1495143364,4,3764611
2928,1495143364,4,3654481
2928,1495143364,4,3847226
2928,1495143364,4,3651901
2928,1495143364,4,3846511
2928,1495143364,4,3764516
2928,1495143364,4,3655656
2928,1495143364,4,3653981
2928,1495143364,4,3763786
2928,1495143364,4,3855166
2928,1495143364,4,3855981
2928,1495143364,4,3649601
2928,1495143364,4,3855976
2928,1495143364,4,3650931
2928,1495143364,4,3655501
2929,1495143364,4,3650706
2929,1495143364,4,3729536
2929,1495143364,4,3655031
2929,1495143364,4,3650786
2929,1495143364,4,3656346
2929,1495143364,4,3651076
2929,1495143364,4,3655451
2929,1495143364,4,3845131
2929,1495143364,4,3650836
2929,1495143364,4,3764456
2929,1495143364,4,3655241
2929,1495143364,4,3763226
2929,1495143364,4,3649671
2929,1495143364,4,3650986
2929,1495143364,4,3654006
2929,1495143364,4,3650531
2929,1495143364,4,3729761
2929,1495143364,4,3651031
2929,1495143364,4,3759801
2929,1495143364,4,3673206
2929,1495143364,4,3654881
2929,1495143364,4,3847406
2929,1495143364,4,3763831
2929,1495143364,4,3844611
2929,1495143364,4,3650941
2929,1495143364,4,3652281
2929,1495143364,4,3729871
2929,1495143364,4,3650536
2929,1495143364,4,3856041
2929,1495143364,4,3650826
2929,1495143364,4,3654061
2929,1495143364,4,3729821
2929,1495143364,4,3764466
2929,1495143364,4,3649471
2930,1495143364,2,3655696
2930,1495143364,2,3655066
2931,1495143364,2,3649761
2931,1495143364,2,3655361
2932,1495143364,2,3849621
2932,1495143364,2,3764771
2933,1495143364,2,3733636
2933,1495143364,2,3729781
2934,1495143364,2,3655166
2934,1495143364,2,3743516
2935,1495143364,2,3651026
2935,1495143364,2,3855941
2936,1495143364,2,3654656
2936,1495143364,2,3651211
2937,1495143364,2,3654266
2937,1495143364,2,3655651
2938,1495143364,4,3654996
2938,1495143364,4,3847241
2938,1495143364,4,3655451
2938,1495143364,4,3767496
2938,1495143364,4,3854076
2938,1495143364,4,3729731
2938,1495143364,4,3650641
2938,1495143364,4,3730131
2938,1495143364,4,3841991
2938,1495143364,4,3655421
2938,1495143364,4,3651236
2938,1495143364,4,3756611
2938,1495143364,4,3651211
2938,1495143364,4,3655391
2938,1495143364,4,3655616
2938,1495143364,4,3650231
2938,1495143364,4,3749151
2938,1495143364,4,3654446
2938,1495143364,4,3845581
2938,1495143364,4,3737571
2938,1495143364,4,3669386
2938,1495143364,4,3649841
2938,1495143364,4,3649706
2938,1495143364,4,3729991
2938,1495143364,4,3654491
2938,1495143364,4,3654426
2938,1495143364,4,3655101
2938,1495143364,4,3781331
2938,1495143364,4,3676036
2938,1495143364,4,3655456
2938,1495143364,4,3651136
2938,1495143364,4,3655606
2938,1495143364,4,3759771
2938,1495143364,4,3755486
2939,1495143364,4,3817516
2939,1495143364,4,3649726
2939,1495143364,4,3751006
2939,1495143364,4,3654836
2939,1495143364,4,3649951
2939,1495143364,4,3729676
2939,1495143364,4,3650206
2939,1495143364,4,3650716
2939,1495143364,4,3749286
2939,1495143364,4,3847426
2939,1495143364,4,3729401
2939,1495143364,4,3650291
2939,1495143364,4,3841991
2939,1495143364,4,3767496
2939,1495143364,4,3729571
2939,1495143364,4,3651111
2939,1495143364,4,3764481
2939,1495143364,4,3650631
2939,1495143364,4,3649521
2939,1495143364,4,3654881
2939,1495143364,4,3654731
2939,1495143364,4,3654956
2939,1495143364,4,3654356
2939,1495143364,4,3653906
2939,1495143364,4,3759731
2939,1495143364,4,3649466
2939,1495143364,4,3792506
2939,1495143364,4,3729886
2939,1495143364,4,3655236
2939,1495143364,4,3668731
2939,1495143364,4,3651916
2939,1495143364,4,3764576
2939,1495143364,4,3650741
2939,1495143364,4,3704826
2940,1495143364,4,3729856
2940,1495143364,4,3651146
2940,1495143364,4,3649841
2940,1495143364,4,3654871
2940,1495143364,4,3764271
2940,1495143364,4,3704826
2940,1495143364,4,3650641
2940,1495143364,4,3749141
2940,1495143364,4,3749071
2940,1495143364,4,3856016
2940,1495143364,4,3649731
2940,1495143364,4,3650161
2940,1495143364,4,3655456
2940,1495143364,4,3848861
2940,1495143364,4,3754446
2940,1495143364,4,3655161
2940,1495143364,4,3729761
2940,1495143364,4,3650661
2940,1495143364,4,3751111
2940,1495143364,4,3651121
2940,1495143364,4,3729446
2940,1495143364,4,3669051
2940,1495143364,4,3847201
2940,1495143364,4,3856126
2940,1495143364,4,3651926
2940,1495143364,4,3749276
2940,1495143364,4,3654986
2940,1495143364,4,3853671
2940,1495143364,4,3729631
2940,1495143364,4,3729491
2940,1495143364,4,3654531
2940,1495143364,4,3654596
2940,1495143364,4,3651071
2940,1495143364,4,3730056
2941,1495143364,4,3649521
2941,1495143364,4,3749286
2941,1495143364,4,3655146
2941,1495143364,4,3730121
2941,1495143364,4,3655676
2941,1495143364,4,3655306
2941,1495143364,4,3651246
2941,1495143364,4,3749301
2941,1495143364,4,3655061
2941,1495143364,4,3764546
2941,1495143364,4,3654316
2941,1495143364,4,3855946
2941,1495143364,4,3651141
2941,1495143364,4,3654226
2941,1495143364,4,3649861
2941,1495143364,4,3651146
2941,1495143364,4,3759736
2941,1495143364,4,3730056
2941,1495143364,4,3759796
2941,1495143364,4,3764781
2941,1495143364,4,3650271
2941,1495143364,4,3687661
2941,1495143364,4,3650966
2941,1495143364,4,3655136
2941,1495143364,4,3651906
2941,1495143364,4,3650466
2941,1495143364,4,3654161
2941,1495143364,4,3655181
2941,1495143364,4,3760851
2941,1495143364,4,3764381
2941,1495143364,4,3759756
2941,1495143364,4,3651121
2941,1495143364,4,3764541
2941,1495143364,4,3654136
2942,1495143364,4,3750851
2942,1495143364,4,3763866
2942,1495143364,4,3729651
2942,1495143364,4,3729491
2942,1495143364,4,3657296
2942,1495143364,4,3764441
2942,1495143364,4,3847246
2942,1495143364,4,3749166
2942,1495143364,4,3807391
2942,1495143364,4,3649676
2942,1495143364,4,3655351
2942,1495143364,4,3650756
2942,1495143364,4,3759821
2942,1495143364,4,3749286
2942,1495143364,4,3655646
2942,1495143364,4,3729841
2942,1495143364,4,3754446
2942,1495143364,4,3662431
2942,1495143364,4,3659576
2942,1495143364,4,3650331
2942,1495143364,4,3649791
2942,1495143364,4,3655331
2942,1495143364,4,3654926
2942,1495143364,4,3730006
2942,1495143364,4,3729766
2942,1495143364,4,3729776
2942,1495143364,4,3655461
2942,1495143364,4,3790121
2942,1495143364,4,3654526
2942,1495143364,4,3655551
2942,1495143364,4,3751031
2942,1495143364,4,3655486
2942,1495143364,4,3763831
2942,1495143364,4,3729786
2943,1495143364,4,3764501
2943,1495143364,4,3776141
2943,1495143364,4,3855991
2943,1495143364,4,3856031
2943,1495143364,4,3655386
2943,1495143364,4,3747696
2943,1495143364,4,3729826
2943,1495143364,4,3650191
2943,1495143364,4,3654031
2943,1495143364,4,3651171
2943,1495143364,4,3655576
2943,1495143364,4,3699676
2943,1495143364,4,3853606
2943,1495143364,4,3649876
2943,1495143364,4,3654821
2943,1495143364,4,3853951
2943,1495143364,4,3730061
2943,1495143364,4,3649761
2943,1495143364,4,3655091
2943,1495143364,4,3650691
2943,1495143364,4,3650186
2943,1495143364,4,3650161
2943,1495143364,4,3811271
2943,1495143364,4,3655481
2943,1495143364,4,3729796
2943,1495143364,4,3672666
2943,1495143364,4,3651866
2943,1495143364,4,3729901
2943,1495143364,4,3729921
2943,1495143364,4,3815396
2943,1495143364,4,3749271
2943,1495143364,4,3650346
2943,1495143364,4,3654301
2943,1495143364,4,3654831
2944,1495143364,4,3651066
2944,1495143364,4,3729496
2944,1495143364,4,3729416
2944,1495143364,4,3654561
2944,1495143364,4,3764396
2944,1495143364,4,3749316
2944,1495143364,4,3705361
2944,1495143364,4,3654751
2944,1495143364,4,3655021
2944,1495143364,4,3650121
2944,1495143364,4,3655571
2944,1495143364,4,3692796
2944,1495143364,4,3650946
2944,1495143364,4,3650186
2944,1495143364,4,3655191
2944,1495143364,4,3654546
2944,1495143364,4,3749276
2944,1495143364,4,3651101
2944,1495143364,4,3749166
2944,1495143364,4,3846561
2944,1495143364,4,3729781
2944,1495143364,4,3764356
2944,1495143364,4,3653956
2944,1495143364,4,3766111
2944,1495143364,4,3767496
2944,1495143364,4,3750996
2944,1495143364,4,3650466
2944,1495143364,4,3650431
2944,1495143364,4,3654516
2944,1495143364,4,3654786
2944,1495143364,4,3729391
2944,1495143364,4,3650796
2944,1495143364,4,3654006
2944,1495143364,4,3808026
2945,1495143364,4,3655136
2945,1495143364,4,3651166
2945,1495143364,4,3655151
2945,1495143364,4,3781326
2945,1495143364,4,3655476
2945,1495143364,4,3729801
2945,1495143364,4,3749181
2945,1495143364,4,3654276
2945,1495143364,4,3654541
2945,1495143364,4,3764311
2945,1495143364,4,3651936
2945,1495143364,4,3772541
2945,1495143364,4,3654021
2945,1495143364,4,3650251
2945,1495143364,4,3655031
2945,1495143364,4,3655456
2945,1495143364,4,3749261
2945,1495143364,4,3654816
2945,1495143364,4,3826091
2945,1495143364,4,3749201
2945,1495143364,4,3649996
2945,1495143364,4,3729626
2945,1495143364,4,3749326
2945,1495143364,4,3749341
2945,1495143364,4,3650831
2945,1495143364,4,3650631
2945,1495143364,4,3840101
2945,1495143364,4,3650986
2945,1495143364,4,3730176
2945,1495143364,4,3855991
2945,1495143364,4,3695296
2945,1495143364,4,3649441
2945,1495143364,4,3650866
2945,1495143364,4,3650411
2946,1495143364,2,3655301
2946,1495143364,2,3729406
2947,1495143364,2,3655026
2947,1495143364,2,3730036
2948,1495143364,2,3837026
2948,1495143364,2,3765546
2949,1495143364,2,3729901
2949,1495143364,2,3693356
2950,1495143364,2,3650361
2950,1495143364,2,3654471
2951,1495143364,2,3650881
2951,1495143364,2,3764611
2952,1495143364,2,3654861
2952,1495143364,2,3649521
2953,1495143364,2,3669051
2953,1495143364,2,3749156
2954,1495142426,4,3655266
2954,1495142426,4,3653991
2954,1495142426,4,3654076
2954,1495142426,4,3659576
2954,1495142426,4,3655166
2954,1495142426,4,3704826
2954,1495142426,4,3764436
2954,1495142426,4,3749291
2954,1495142426,4,3759741
2954,1495142426,4,3848306
2954,1495142426,4,3649701
2954,1495142426,4,3650516
2954,1495142426,4,3654861
2954,1495142426,4,3749511
2954,1495142426,4,3749196
2954,1495142426,4,3651066
2954,1495142426,4,3654681
2954,1495142426,4,3855946
2954,1495142426,4,3729316
2954,1495142426,4,3763671
2954,1495142426,4,3651046
2954,1495142426,4,3654201
2954,1495142426,4,3846901
2954,1495142426,4,3699151
2954,1495142426,4,3655221
2954,1495142426,4,3846251
2954,1495142426,4,3649946
2954,1495142426,4,3650436
2954,1495142426,4,3654351
2954,1495142426,4,3655306
2954,1495142426,4,3730076
2954,1495142426,4,3655231
2954,1495142426,4,3654711
2954,1495142426,4,3654061
2954,1495142426,4,3651106
2954,1495142426,4,3654426
2954,1495142426,4,3655621
2954,1495142426,4,3847236
2954,1495142426,4,3653896
2954,1495142426,4,3654541
2954,1495142426,4,3651146
2954,1495142426,4,3654876
2954,1495142426,4,3655241
2954,1495142426,4,3650696
2954,1495142426,4,3853951
2954,1495142426,4,3749336
2954,1495142426,4,3749321
2955,1495140538,4,3764296
2955,1495140538,4,3751096
2955,1495140538,4,3749116
2955,1495140538,4,3654676
2955,1495140538,4,3853786
2955,1495140538,4,3654661
2955,1495140538,4,3650291
2955,1495140538,4,3654511
2955,1495140538,4,3655141
2955,1495140538,4,3650871
2955,1495140538,4,3856056
2955,1495140538,4,3845561
2955,1495140538,4,3764256
2955,1495140538,4,3729941
2955,1495140538,4,3654571
2955,1495140538,4,3650706
2955,1495140538,4,3650986
2955,1495140538,4,3654781
2955,1495140538,4,3750991
2955,1495140538,4,3650571
2955,1495140538,4,3655516
2955,1495140538,4,3650656
2955,1495140538,4,3655371
2955,1495140538,4,3844656
2955,1495140538,4,3751016
2955,1495140538,4,3651206
2955,1495140538,4,3650981
2955,1495140538,4,3845156
2955,1495140538,4,3649961
2955,1495140538,4,3826091
2955,1495140538,4,3649701
2955,1495140538,4,3650806
2955,1495140538,4,3650231
2956,1495108551,4,3651871
2956,1495108551,4,3649816
2956,1495108551,4,3855166
2956,1495108551,4,3730016
2956,1495108551,4,3654561
2956,1495108551,4,3808051
2956,1495108551,4,3655351
2956,1495108551,4,3654251
2956,1495108551,4,3808026
2956,1495108551,4,3729321
2956,1495108551,4,3730026
2956,1495108551,4,3655466
2956,1495108551,4,3650226
2956,1495108551,4,3848871
2956,1495108551,4,3655526
2956,1495108551,4,3786971
2956,1495108551,4,3729316
2956,1495108551,4,3655646
2956,1495108551,4,3764501
2956,1495108551,4,3651206
2956,1495108551,4,3649866
2956,1495108551,4,3651096
2956,1495108551,4,3856026
2956,1495108551,4,3650541
2956,1495108551,4,3852666
2956,1495108551,4,3839351
2956,1495108551,4,3854626
2956,1495108551,4,3651191
2957,1495150184,4,3655291
2957,1495150184,4,3650166
2957,1495150184,4,3729771
2957,1495150184,4,3654761
2957,1495150184,4,3654451
2957,1495150184,4,3729836
2957,1495150184,4,3656361
2957,1495150184,4,3847406
2957,1495150184,4,3654426
2957,1495150184,4,3655156
2957,1495150184,4,3766111
2957,1495150184,4,3730066
2957,1495150184,4,3650446
2957,1495150184,4,3651176
2957,1495150184,4,3676036
2957,1495150184,4,3649666
2957,1495150184,4,3655596
2957,1495150184,4,3655656
2957,1495150184,4,3653926
2957,1495150184,4,3654156
2957,1495150184,4,3675796
2957,1495150184,4,3655051
2957,1495150184,4,3654516
2957,1495150184,4,3650801
2957,1495150184,4,3729321
2958,1495148070,1,3839671
2959,1495125886,1,3751036
2960,1495125886,1,3654146
2961,1495125886,1,3856041
2962,1495125886,1,3650601
2963,1495125886,1,3764341
2964,1495125886,1,3654551
2965,1495125886,1,3747631
2966,1495125886,1,3729321
2967,1495125886,4,3847446
2967,1495125886,4,3654376
2967,1495125886,4,3766111
2967,1495125886,4,3764266
2967,1495125886,4,3650511
2967,1495125886,4,3655061
2967,1495125886,4,3730171
2967,1495125886,4,3770216
2968,1495125886,4,3655296
2968,1495125886,4,3650401
2968,1495125886,4,3649996
2968,1495125886,4,3650001
2968,1495125886,4,3759751
2968,1495125886,4,3729301
2968,1495125886,4,3649711
2968,1495125886,4,3650541
2969,1495125886,4,3654626
2969,1495125886,4,3729366
2969,1495125886,4,3764506
2969,1495125886,4,3651121
2969,1495125886,4,3650741
2969,1495125886,4,3838871
2969,1495125886,4,3655506
2969,1495125886,4,3729696
2970,1495125886,4,3655706
2970,1495125886,4,3650526
2970,1495125886,4,3654896
2970,1495125886,4,3730021
2970,1495125886,4,3654806
2970,1495125886,4,3749186
2970,1495125886,4,3650301
2970,1495125886,4,3650451
2971,1495125886,4,3815736
2971,1495125886,4,3672666
2971,1495125886,4,3654286
2971,1495125886,4,3649941
2971,1495125886,4,3764431
2971,1495125886,4,3654786
2971,1495125886,4,3763226
2971,1495125886,4,3655086
2972,1495125886,4,3651206
2972,1495125886,4,3786971
2972,1495125886,4,3831911
2972,1495125886,4,3654661
2972,1495125886,4,3650186
2972,1495125886,4,3855956
2972,1495125886,4,3654141
2972,1495125886,4,3655446
2973,1495125886,4,3649691
2973,1495125886,4,3651236
2973,1495125886,4,3729831
2973,1495125886,4,3654516
2973,1495125886,4,3651221
2973,1495125886,4,3654061
2973,1495125886,4,3655166
2973,1495125886,4,3649451
2974,1495125886,4,3650471
2974,1495125886,4,3781346
2974,1495125886,4,3649541
2974,1495125886,4,3749371
2974,1495125886,4,3649651
2974,1495125886,4,3729836
2974,1495125886,4,3855566
2974,1495125886,4,3654276
2975,1495125886,1,3665791
2976,1495125886,1,3729756
2977,1495125886,1,3729296
2978,1495125886,1,3729756
2979,1495125886,1,3763306
2980,1495125886,1,3730036
2981,1495125886,1,3649816
2982,1495125886,1,3654081
2983,1495125886,4,3764531
2983,1495125886,4,3853481
2983,1495125886,4,3654061
2983,1495125886,4,3650056
2983,1495125886,4,3729731
2983,1495125886,4,3649791
2983,1495125886,4,3654216
2983,1495125886,4,3654311
2984,1495125886,4,3654931
2984,1495125886,4,3651146
2984,1495125886,4,3730031
2984,1495125886,4,3760826
2984,1495125886,4,3751026
2984,1495125886,4,3650571
2984,1495125886,4,3759746
2984,1495125886,4,3649876
2985,1495125886,4,3751016
2985,1495125886,4,3650631
2985,1495125886,4,3764531
2985,1495125886,4,3649921
2985,1495125886,4,3650696
2985,1495125886,4,3845156
2985,1495125886,4,3764336
2985,1495125886,4,3697746
2986,1495125886,4,3655196
2986,1495125886,4,3651101
2986,1495125886,4,3654266
2986,1495125886,4,3743951
2986,1495125886,4,3767496
2986,1495125886,4,3650791
2986,1495125886,4,3856036
2986,1495125886,4,3654531
2987,1495125886,4,3654031
2987,1495125886,4,3655671
2987,1495125886,4,3650051
2987,1495125886,4,3649456
2987,1495125886,4,3763201
2987,1495125886,4,3649821
2987,1495125886,4,3730186
2987,1495125886,4,3654366
2988,1495125886,4,3730126
2988,1495125886,4,3654926
2988,1495125886,4,3654366
2988,1495125886,4,3749176
2988,1495125886,4,3651131
2988,1495125886,4,3654271
2988,1495125886,4,3729996
2988,1495125886,4,3650621
2989,1495125886,4,3650696
2989,1495125886,4,3655071
2989,1495125886,4,3651121
2989,1495125886,4,3649931
2989,1495125886,4,3729756
2989,1495125886,4,3764471
2989,1495125886,4,3764771
2989,1495125886,4,3699431
2990,1495125886,4,3729756
2990,1495125886,4,3654031
2990,1495125886,4,3649621
2990,1495125886,4,3729506
2990,1495125886,4,3650211
2990,1495125886,4,3764771
2990,1495125886,4,3729976
2990,1495125886,4,3650986
2991,1495134583,4,3651166
2991,1495134583,4,3654706
2991,1495134583,4,3656331
2991,1495134583,4,3760856
2991,1495134583,4,3655651
2991,1495134583,4,3729706
2991,1495134583,4,3749096
2991,1495134583,4,3729791
2991,1495134583,4,3655671
2991,1495134583,4,3656806
2991,1495134583,4,3655446
2991,1495134583,4,3730176
2991,1495134583,4,3790121
